Timestamp;Speed;DistanceFromCenter;TrackAngle;TrackDistance;WorldPosition;WorldRotation;Throttle;Brakes;Steering;Gear
1731756950.8003163;14.1065722;1.08527374;-1.48147321;44.2388;{'X': 44.38197, 'Y': -0.0262862444, 'Z': 0.370727539};{'X': 359.878235, 'Y': -7.70875549, 'Z': 0.0108672716};90;0;2;2
1731756950.8186393;14.1747408;1.08165991;-1.48793161;44.50193;{'X': 44.64294, 'Y': -0.0256878138, 'Z': 0.4045868};{'X': 359.871979, 'Y': -7.71731567, 'Z': 0.0130693549};90;0;3;2
1731756950.8352194;14.212635;1.078214;-1.48687911;44.7663651;{'X': 44.9052238, 'Y': -0.02499044, 'Z': 0.438446045};{'X': 359.8635, 'Y': -7.71813965, 'Z': 0.0143667562};90;0;0;2
1731756950.8519402;14.3077888;1.07461369;-1.48608923;45.03209;{'X': 45.168766, 'Y': -0.0242187977, 'Z': 0.472610474};{'X': 359.8534, 'Y': -7.71894836, 'Z': 0.0150735555};90;0;3;2
1731756950.8697834;14.3077888;1.07461369;-1.48608923;45.03209;{'X': 45.168766, 'Y': -0.0242187977, 'Z': 0.472610474};{'X': 359.8534, 'Y': -7.71894836, 'Z': 0.0150735555};90;0;3;2
1731756950.883413;14.3773584;1.07116675;-1.47856426;45.2991142;{'X': 45.43362, 'Y': -0.0233541727, 'Z': 0.506790161};{'X': 359.8442, 'Y': -7.71299744, 'Z': 0.0172137748};90;0;-3;2
1731756950.8999581;14.4531574;1.06726575;-1.4782995;45.5674248;{'X': 45.6996956, 'Y': -0.0223945379, 'Z': 0.541595459};{'X': 359.8373, 'Y': -7.71463776, 'Z': 0.0184585527};90;0;3;2
1731756950.9201593;14.523263;1.063525;-1.47100079;45.8370056;{'X': 45.9670525, 'Y': -0.02139926, 'Z': 0.5763855};{'X': 359.830566, 'Y': -7.70922852, 'Z': 0.018938208};90;0;3;2
1731756950.9359155;14.6017628;1.05995536;-1.45777106;46.10787;{'X': 46.2357, 'Y': -0.0203888416, 'Z': 0.6111603};{'X': 359.8236, 'Y': -7.697586, 'Z': 0.0189885013};90;0;4;2
1731756950.9537122;14.6753645;1.05663192;-1.43640447;46.3800125;{'X': 46.50565, 'Y': -0.0193724632, 'Z': 0.645828247};{'X': 359.8165, 'Y': -7.677864, 'Z': 0.0187544879};90;0;3;2
1731756950.9662044;14.6753645;1.05663192;-1.43640447;46.3800125;{'X': 46.50565, 'Y': -0.0193724632, 'Z': 0.645828247};{'X': 359.8165, 'Y': -7.677864, 'Z': 0.0187544879};90;0;2;2
1731756950.9834008;14.7547274;1.05335689;-1.41250038;46.6534348;{'X': 46.7768745, 'Y': -0.0183548927, 'Z': 0.6806183};{'X': 359.809265, 'Y': -7.655472, 'Z': 0.0184420571};90;0;-3;2
1731756951.0006986;14.8196554;1.04958534;-1.397738;46.9281349;{'X': 47.0493126, 'Y': -0.0173277855, 'Z': 0.716033936};{'X': 359.801727, 'Y': -7.642189, 'Z': 0.0191252641};90;0;2;2
1731756951.0172772;14.8639927;1.04593527;-1.37984276;47.2041321;{'X': 47.3230476, 'Y': -0.0162256956, 'Z': 0.7515106};{'X': 359.79245, 'Y': -7.62540436, 'Z': 0.0204644687};90;0;3;2
1731756951.0355804;14.936821;1.04246569;-1.3568176;47.4814072;{'X': 47.5980721, 'Y': -0.0150545835, 'Z': 0.7869568};{'X': 359.781616, 'Y': -7.603134, 'Z': 0.02102296};90;0;4;2
1731756951.0522525;15.0159283;1.03927982;-1.32692194;47.759964;{'X': 47.8744, 'Y': -0.0138347149, 'Z': 0.8222656};{'X': 359.769684, 'Y': -7.573532, 'Z': 0.02108823};90;0;0;2
1731756951.069854;15.0159283;1.03927982;-1.32692194;47.759964;{'X': 47.8744, 'Y': -0.0138347149, 'Z': 0.8222656};{'X': 359.769684, 'Y': -7.573532, 'Z': 0.02108823};90;0;2;2
1731756951.0836594;15.0977755;1.036164;-1.29543114;48.0397949;{'X': 48.15201, 'Y': -0.0125821829, 'Z': 0.857666};{'X': 359.757019, 'Y': -7.541992, 'Z': 0.0209544562};90;0;-3;2
1731756951.1023002;15.164999;1.03262782;-1.27333915;48.3209343;{'X': 48.43086, 'Y': -0.01123631, 'Z': 0.8936615};{'X': 359.747681, 'Y': -7.52045441, 'Z': 0.02311046};90;0;3;2
1731756951.119853;15.23016;1.02863824;-1.26300061;48.6131134;{'X': 48.71101, 'Y': -0.009815812, 'Z': 0.929595947};{'X': 359.7413, 'Y': -7.493599, 'Z': 0.0240793955};90;0;3;2
1731756951.1369805;15.307435;1.02285051;-1.295129;48.89676;{'X': 48.9924431, 'Y': -0.00837552547, 'Z': 0.96546936};{'X': 359.735443, 'Y': -7.46215057, 'Z': 0.0243579559};90;0;4;2
1731756951.1500626;15.3778114;1.01734507;-1.32100987;49.1816673;{'X': 49.2751656, 'Y': -0.006916404, 'Z': 1.00119019};{'X': 359.729248, 'Y': -7.42408752, 'Z': 0.0251345765};90;0;8;2
1731756951.166939;15.3778114;1.01734507;-1.32100987;49.1816673;{'X': 49.2751656, 'Y': -0.006916404, 'Z': 1.00119019};{'X': 359.729248, 'Y': -7.42408752, 'Z': 0.0251345765};90;0;7;2
1731756951.1841297;15.4279757;1.01250184;-1.33383536;49.4678574;{'X': 49.5592232, 'Y': -0.00541210175, 'Z': 1.03640747};{'X': 359.721954, 'Y': -7.37210846, 'Z': 0.0251399819};90;0;-3;2
1731756951.2006948;15.5245113;1.00736928;-1.35436356;49.7552948;{'X': 49.8445, 'Y': -0.00387752056, 'Z': 1.072052};{'X': 359.713867, 'Y': -7.32758331, 'Z': 0.0250586085};90;0;6;2
1731756951.2182624;15.5804958;1.0027436;-1.36472714;50.044014;{'X': 50.1311, 'Y': -0.00232207775, 'Z': 1.10731506};{'X': 359.705261, 'Y': -7.27228546, 'Z': 0.0246145371};90;0;6;2
1731756951.234386;15.6627893;0.9986237;-1.36630344;50.334;{'X': 50.41901, 'Y': -0.0007535219, 'Z': 1.14222717};{'X': 359.69632, 'Y': -7.20737457, 'Z': 0.0239692442};90;0;6;2
1731756951.2517283;15.7395687;0.994979262;-1.35955524;50.62525;{'X': 50.7082329, 'Y': 0.000828146935, 'Z': 1.17678833};{'X': 359.6875, 'Y': -7.13369, 'Z': 0.0235901587};90;0;4;2
1731756951.2668593;15.7395687;0.994979262;-1.35955524;50.62525;{'X': 50.7082329, 'Y': 0.000828146935, 'Z': 1.17678833};{'X': 359.6875, 'Y': -7.13369, 'Z': 0.0235901587};90;0;4;2
1731756951.2832;15.8193483;0.991597;-1.349152;50.9178123;{'X': 50.9987831, 'Y': 0.00249362, 'Z': 1.21124268};{'X': 359.682648, 'Y': -7.05706024, 'Z': 0.02438032};90;0;-2;2
1731756951.3007967;15.8925533;0.985324562;-1.37387347;51.2212143;{'X': 51.2905464, 'Y': 0.004174471, 'Z': 1.2461853};{'X': 359.6801, 'Y': -6.991173, 'Z': 0.024276007};90;0;3;2
1731756951.317185;15.95871;0.978954852;-1.39689755;51.5162468;{'X': 51.58359, 'Y': 0.00583863258, 'Z': 1.28105164};{'X': 359.6785, 'Y': -6.92365265, 'Z': 0.0239795446};90;0;9;2
1731756951.3361216;16.007019;0.973476231;-1.40416336;51.81254;{'X': 51.87797, 'Y': 0.00748574734, 'Z': 1.31513977};{'X': 359.6773, 'Y': -6.839264, 'Z': 0.02330376};90;0;9;2
1731756951.3670099;16.0893936;0.9688127;-1.3967576;52.1100769;{'X': 52.17367, 'Y': 0.009119153, 'Z': 1.34851074};{'X': 359.676331, 'Y': -6.739708, 'Z': 0.0223883856};90;0;2;3
1731756951.3842833;14.7654266;0.964424253;-1.38917136;52.39535;{'X': 52.4571953, 'Y': 0.0106692314, 'Z': 1.38043213};{'X': 359.675537, 'Y': -6.64386749, 'Z': 0.0216445755};90;0;1;3
1731756951.399981;15.04427;0.9600408;-1.38719773;52.6814537;{'X': 52.7415428, 'Y': 0.012212038, 'Z': 1.41242981};{'X': 359.674866, 'Y': -6.55343628, 'Z': 0.0209569056};90;0;6;3
1731756951.416845;15.0923281;0.955033064;-1.39029777;52.9779243;{'X': 53.0268, 'Y': 0.0136790276, 'Z': 1.443985};{'X': 359.678, 'Y': -6.456871, 'Z': 0.01914484};90;0;5;3
1731756951.43493;15.1735363;0.948706269;-1.400116;53.26564;{'X': 53.3128929, 'Y': 0.015073657, 'Z': 1.47518921};{'X': 359.6848, 'Y': -6.357216, 'Z': 0.01786052};90;0;7;3
1731756951.452296;15.2273026;0.942986369;-1.40193176;53.5541458;{'X': 53.5998344, 'Y': 0.0164034367, 'Z': 1.50582886};{'X': 359.693481, 'Y': -6.249527, 'Z': 0.0168237947};90;0;9;3
1731756951.4698188;15.2273026;0.942986369;-1.40193176;53.5541458;{'X': 53.5998344, 'Y': 0.0164034367, 'Z': 1.50582886};{'X': 359.693481, 'Y': -6.249527, 'Z': 0.0168237947};90;0;8;3
1731756951.4839838;15.3152351;0.9380105;-1.394093;53.8434448;{'X': 53.88763, 'Y': 0.0176866055, 'Z': 1.53578186};{'X': 359.7032, 'Y': -6.13186646, 'Z': 0.0159009323};90;0;-2;3
1731756951.5006084;15.3919115;0.932900369;-1.3967576;54.13358;{'X': 54.17625, 'Y': 0.0189398527, 'Z': 1.56593323};{'X': 359.713531, 'Y': -6.024544, 'Z': 0.0153681561};90;0;6;3
1731756951.5172052;15.44063;0.927455664;-1.40486;54.4336472;{'X': 54.465786, 'Y': 0.0201687813, 'Z': 1.595581};{'X': 359.7244, 'Y': -5.9119873, 'Z': 0.0141779287};0;0;7;3
1731756951.5334203;13.7154741;0.9210455;-1.41069829;54.712265;{'X': 54.7431068, 'Y': 0.0211982727, 'Z': 1.62327576};{'X': 359.738373, 'Y': -5.79272461, 'Z': 0.0116568124};0;0;8;3
1731756951.5521572;13.968401;0.9153388;-1.40889382;54.9909744;{'X': 55.0205727, 'Y': 0.02208662, 'Z': 1.65022278};{'X': 359.753052, 'Y': -5.66558838, 'Z': 0.009841752};0;0;9;3
1731756951.5694642;13.968401;0.9153388;-1.40889382;54.9909744;{'X': 55.0205727, 'Y': 0.02208662, 'Z': 1.65022278};{'X': 359.753052, 'Y': -5.66558838, 'Z': 0.009841752};0;0;3;3
1731756951.5866263;13.9672451;0.9098418;-1.411669;55.2697525;{'X': 55.29813, 'Y': 0.022891283, 'Z': 1.67694092};{'X': 359.76886, 'Y': -5.5429, 'Z': 0.008814038};0;0;-2;3
1731756951.6005204;13.96523;0.9041444;-1.42875493;55.5485229;{'X': 55.5756569, 'Y': 0.02364719, 'Z': 1.70387268};{'X': 359.785522, 'Y': -5.43503571, 'Z': 0.008404333};0;0;8;3
1731756951.617116;13.9490452;0.89671427;-1.46246183;55.836113;{'X': 55.85319, 'Y': 0.02437675, 'Z': 1.7301178};{'X': 359.802734, 'Y': -5.321869, 'Z': 0.008007883};0;0;8;3
1731756951.6341603;13.1842861;0.8901325;-1.4794904;56.1020279;{'X': 56.1181, 'Y': 0.02502942, 'Z': 1.75428772};{'X': 359.821, 'Y': -5.2000885, 'Z': 0.006331696};0;0;11;3
1731756951.650843;13.3236828;0.8846273;-1.48173726;56.3678474;{'X': 56.3829842, 'Y': 0.0255736113, 'Z': 1.77731323};{'X': 359.840942, 'Y': -5.06359863, 'Z': 0.00509379338};90;0;11;3
1731756951.6681824;13.3236828;0.8846273;-1.48173726;56.3678474;{'X': 56.3829842, 'Y': 0.0255736113, 'Z': 1.77731323};{'X': 359.840942, 'Y': -5.06359863, 'Z': 0.00509379338};90;0;8;3
1731756951.6847348;13.8541679;0.879830837;-1.47869658;56.633625;{'X': 56.6478844, 'Y': 0.02596581, 'Z': 1.79957581};{'X': 359.8579, 'Y': -4.92100525, 'Z': 0.00316668255};90;0;-1;3
1731756951.7016244;13.8220186;0.8727497;-1.51025414;56.90905;{'X': 56.91319, 'Y': 0.0262669325, 'Z': 1.82194519};{'X': 359.8732, 'Y': -4.791794, 'Z': 0.0022990515};90;0;7;3
1731756951.7172253;13.854805;0.86572814;-1.53696978;57.1756134;{'X': 57.1789742, 'Y': 0.02653718, 'Z': 1.84362793};{'X': 359.88855, 'Y': -4.657898, 'Z': 0.00174371258};90;0;11;3
1731756951.7337396;13.8842754;0.8598601;-1.54964983;57.4426575;{'X': 57.4452934, 'Y': 0.0267906189, 'Z': 1.864151};{'X': 359.904327, 'Y': -4.509453, 'Z': 0.00052658224};90;0;12;3
1731756951.7501056;13.9519691;0.8551437;-1.54750168;57.7101746;{'X': 57.712162, 'Y': 0.02696371, 'Z': 1.88348389};{'X': 359.92218, 'Y': -4.345825, 'Z': -0.0003914989};90;0;9;3
1731756951.7668903;13.9519691;0.8551437;-1.54750168;57.7101746;{'X': 57.712162, 'Y': 0.02696371, 'Z': 1.88348389};{'X': 359.92218, 'Y': -4.345825, 'Z': -0.0003914989};90;0;7;3
1731756951.7859445;14.0515251;0.848695159;-1.568478;57.9882965;{'X': 57.97961, 'Y': 0.027083993, 'Z': 1.90223694};{'X': 359.941467, 'Y': -4.181282, 'Z': -0.000860637636};90;0;-1;3
1731756951.8020144;14.09234;0.841192245;-1.606325;58.25688;{'X': 58.2476463, 'Y': 0.02712059, 'Z': 1.92120361};{'X': 359.958923, 'Y': -4.033478, 'Z': -0.00171979051};90;0;10;3
1731756951.8190963;14.12368;0.8343862;-1.64055967;58.5260963;{'X': 58.51634, 'Y': 0.0270398855, 'Z': 1.93945313};{'X': 359.9717, 'Y': -3.88117981, 'Z': -0.00213429239};90;0;5;3
1731756951.8334882;14.1913948;0.828042746;-1.67771447;58.7959862;{'X': 58.7857246, 'Y': 0.02691114, 'Z': 1.95724487};{'X': 359.984161, 'Y': -3.73131561, 'Z': -0.00252737384};90;0;11;3
1731756951.8506982;14.2221;0.819904;-1.73234856;59.0777664;{'X': 59.0558357, 'Y': 0.0267438889, 'Z': 1.973877};{'X': -0.00252829585, 'Y': -3.568161, 'Z': -0.00284386263};90;0;11;3
1731756951.8669214;14.2221;0.819904;-1.73234856;59.0777664;{'X': 59.0558357, 'Y': 0.0267438889, 'Z': 1.973877};{'X': -0.00252829585, 'Y': -3.568161, 'Z': -0.00284386263};0;0;13;3
1731756951.88696;12.6439009;0.8127778;-1.75780535;59.3366966;{'X': 59.3144646, 'Y': 0.0265654325, 'Z': 1.98835754};{'X': 0.0115453573, 'Y': -3.38790131, 'Z': -0.00315670762};0;0;-1;3
1731756951.9036074;13.1159286;0.806004643;-1.790238;59.5955544;{'X': 59.5730247, 'Y': 0.0263738632, 'Z': 2.00245667};{'X': 0.0254475363, 'Y': -3.214363, 'Z': -0.00315017765};0;0;12;3
1731756951.9191914;12.9788694;0.8004293;-1.81002426;59.8544846;{'X': 59.8317, 'Y': 0.0261411667, 'Z': 2.01531982};{'X': 0.03705969, 'Y': -3.028122, 'Z': -0.003450632};0;0;11;3
1731756951.933237;13.0211573;0.793759;-1.71280789;60.1244736;{'X': 60.0903435, 'Y': 0.0258598328, 'Z': 2.02711487};{'X': 0.0446884446, 'Y': -2.83312225, 'Z': -0.00358361914};0;0;9;3
1731756951.950927;13.0253134;0.7863877;-1.52854323;60.3832169;{'X': 60.3489647, 'Y': 0.02558434, 'Z': 2.03807068};{'X': 0.0512988977, 'Y': -2.63592529, 'Z': -0.003559769};0;0;11;3
1731756951.966645;13.0253134;0.7863877;-1.52854323;60.3832169;{'X': 60.3489647, 'Y': 0.02558434, 'Z': 2.03807068};{'X': 0.0512988977, 'Y': -2.63592529, 'Z': -0.003559769};0;0;12;3
1731756951.9841745;12.2424955;0.7805396;-1.33456874;60.63017;{'X': 60.59582, 'Y': 0.0253388882, 'Z': 2.0473175};{'X': 0.0576532073, 'Y': -2.42943573, 'Z': -0.003564191};0;0;-1;3
1731756952.0027437;12.5071564;0.7749321;-1.1530093;60.8770027;{'X': 60.842556, 'Y': 0.0251059532, 'Z': 2.056305};{'X': 0.06359295, 'Y': -2.23527527, 'Z': -0.00334993633};0;0;9;3
1731756952.0182686;12.4108992;0.770182669;-0.9699516;61.12385;{'X': 61.0893135, 'Y': 0.0249464512, 'Z': 2.06442261};{'X': 0.0680523, 'Y': -2.03946686, 'Z': -0.00316189951};0;0;9;3
1731756952.035855;12.4340591;0.766253233;-0.784594834;61.3706322;{'X': 61.3360176, 'Y': 0.0247787237, 'Z': 2.07168579};{'X': 0.06705037, 'Y': -1.8417511, 'Z': -0.00291401474};90;0;8;3
1731756952.0519285;12.7542248;0.763066769;-0.6006827;61.61734;{'X': 61.58267, 'Y': 0.0246447325, 'Z': 2.078186};{'X': 0.06416174, 'Y': -1.645401, 'Z': -0.00272210222};90;0;6;3
1731756952.0671306;12.7542248;0.763066769;-0.6006827;61.61734;{'X': 61.58267, 'Y': 0.0246447325, 'Z': 2.078186};{'X': 0.06416174, 'Y': -1.645401, 'Z': -0.00272210222};90;0;2;3
1731756952.0847886;12.7334051;0.7611228;-0.429783463;61.858036;{'X': 61.829586, 'Y': 0.0245450735, 'Z': 2.08453369};{'X': 0.06052484, 'Y': -1.46399689, 'Z': -0.00243257266};90;0;2;3
1731756952.1008782;12.7655544;0.760359943;-0.2705197;62.10531;{'X': 62.076786, 'Y': 0.0244878531, 'Z': 2.09066772};{'X': 0.0561689958, 'Y': -1.29595947, 'Z': -0.00227503944};90;0;1;3
1731756952.119604;12.7818365;0.759786367;-0.128204256;62.35292;{'X': 62.32433, 'Y': 0.0245308876, 'Z': 2.09664917};{'X': 0.0497113839, 'Y': -1.14219666, 'Z': -0.00204863539};90;0;0;3
1731756952.1363053;12.8133564;0.7593251;0.04423466;62.6008873;{'X': 62.57223, 'Y': 0.024608016, 'Z': 2.1025238};{'X': 0.03989153, 'Y': -1.00317383, 'Z': -0.00171623554};90;0;0;3
1731756952.1532176;12.8418674;0.7590211;0.1341704;62.84925;{'X': 62.82053, 'Y': 0.0247238874, 'Z': 2.108261};{'X': 0.028646348, 'Y': -0.8776474, 'Z': -0.00146323233};90;0;0;3
1731756952.1672833;12.8418674;0.7590211;0.1341704;62.84925;{'X': 62.82053, 'Y': 0.0247238874, 'Z': 2.108261};{'X': 0.028646348, 'Y': -0.8776474, 'Z': -0.00146323233};90;0;0;3
1731756952.1843686;12.9008284;0.7589144;0.2382111;63.0980339;{'X': 63.06925, 'Y': 0.0248644352, 'Z': 2.1138};{'X': 0.0169033874, 'Y': -0.76436615, 'Z': -0.0008052236};90;0;0;3
1731756952.2004907;12.9233341;0.7590282;0.332202464;63.3472824;{'X': 63.31844, 'Y': 0.0250594616, 'Z': 2.11914063};{'X': 0.00407484965, 'Y': -0.662185669, 'Z': 0.0006086976};90;0;0;3
1731756952.2183015;12.95876;0.7594112;0.4177785;63.59702;{'X': 63.5681267, 'Y': 0.0253263712, 'Z': 2.124237};{'X': 359.9902, 'Y': -0.5699997, 'Z': 0.0012448678};90;0;-1;3
1731756952.2358859;13.0001974;0.759941757;0.4917827;63.8472672;{'X': 63.8183327, 'Y': 0.0256484747, 'Z': 2.12919617};{'X': 359.976044, 'Y': -0.489059448, 'Z': 0.00155250251};90;0;-1;3
1731756952.2530093;13.0400906;0.7606566;0.556375;64.09807;{'X': 64.06908, 'Y': 0.026001811, 'Z': 2.13398743};{'X': 359.9615, 'Y': -0.418159485, 'Z': 0.00180482771};90;0;-1;3
1731756952.2680855;13.0400906;0.7606566;0.556375;64.09807;{'X': 64.06908, 'Y': 0.026001811, 'Z': 2.13398743};{'X': 359.9615, 'Y': -0.418159485, 'Z': 0.00180482771};90;0;-2;3
1731756952.283552;13.105444;0.761470854;0.6097356;64.34941;{'X': 64.32039, 'Y': 0.0263950825, 'Z': 2.13870239};{'X': 359.946136, 'Y': -0.358512878, 'Z': 0.00289159571};90;0;0;3
1731756952.3006215;13.1368008;0.7625891;0.6578966;64.60138;{'X': 64.57233, 'Y': 0.0268285275, 'Z': 2.14312744};{'X': 359.929932, 'Y': -0.304603577, 'Z': 0.00332856225};90;0;-2;3
1731756952.3170078;13.1918125;0.762998343;0.644677043;64.8617;{'X': 64.8249054, 'Y': 0.02735579, 'Z': 2.147461};{'X': 359.916718, 'Y': -0.2606125, 'Z': 0.00310113886};90;0;-3;3
1731756952.3340466;13.2404881;0.7616947;0.5256317;65.11497;{'X': 65.07814, 'Y': 0.02791214, 'Z': 2.15179443};{'X': 359.904449, 'Y': -0.227478027, 'Z': 0.00359700667};90;0;-1;3
1731756952.3541105;13.2844391;0.760615;0.402997762;65.36892;{'X': 65.33206, 'Y': 0.02848041, 'Z': 2.15592957};{'X': 359.892242, 'Y': -0.199737549, 'Z': 0.00378850731};90;0;0;3
1731756952.3687377;13.2844391;0.760615;0.402997762;65.36892;{'X': 65.33206, 'Y': 0.02848041, 'Z': 2.15592957};{'X': 359.892242, 'Y': -0.199737549, 'Z': 0.00378850731};90;0;1;3
1731756952.3863065;13.3624039;0.75991714;0.285305262;65.62358;{'X': 65.5866852, 'Y': 0.02905202, 'Z': 2.159668};{'X': 359.8799, 'Y': -0.172370911, 'Z': 0.003869444};90;0;0;3
1731756952.403105;13.4189615;0.75947386;0.181308225;65.8790054;{'X': 65.84209, 'Y': 0.0296419859, 'Z': 2.163147};{'X': 359.8699, 'Y': -0.147789, 'Z': 0.00300914631};90;0;0;3
1731756952.4171782;13.4852934;0.7556824;-0.163129419;66.14592;{'X': 66.09828, 'Y': 0.03024435, 'Z': 2.16638184};{'X': 359.864075, 'Y': -0.125854492, 'Z': 0.00236792071};90;0;0;3
1731756952.4342847;13.5414629;0.752087;-0.3333784;66.402916;{'X': 66.3552856, 'Y': 0.0308227539, 'Z': 2.16938782};{'X': 359.85965, 'Y': -0.10609436, 'Z': 0.002089577};90;0;6;3
1731756952.4509873;13.5851994;0.7493118;-0.5226451;66.66071;{'X': 66.6131, 'Y': 0.0313519239, 'Z': 2.171524};{'X': 359.8563, 'Y': -0.0734787, 'Z': 0.000328503753};90;0;5;3
1731756952.4680777;13.5851994;0.7493118;-0.5226451;66.66071;{'X': 66.6131, 'Y': 0.0313519239, 'Z': 2.171524};{'X': 359.8563, 'Y': -0.0734787, 'Z': 0.000328503753};90;0;4;3
1731756952.487163;13.7160139;0.74703306;-0.7121689;66.91939;{'X': 66.8717651, 'Y': 0.0317772627, 'Z': 2.1730957};{'X': 359.855255, 'Y': -0.0349655151, 'Z': -0.0006499573};90;0;0;3
1731756952.502774;13.77469;0.7413459;-0.9775878;67.19364;{'X': 67.13136, 'Y': 0.0321736336, 'Z': 2.17454529};{'X': 359.858856, 'Y': -0.000198364258, 'Z': -0.000359419762};90;0;3;3
1731756952.5188248;13.8424721;0.734424531;-1.25163913;67.45406;{'X': 67.39189, 'Y': 0.03248477, 'Z': 2.17556763};{'X': 359.865967, 'Y': 0.03816986, 'Z': -0.000927727553};90;0;9;3
1731756952.5339112;13.9103575;0.7284537;-1.50947654;67.71544;{'X': 67.6533356, 'Y': 0.0326440334, 'Z': 2.175537};{'X': 359.87674, 'Y': 0.09461212, 'Z': -0.00141227164};90;0;13;3
1731756952.5505729;13.9612293;0.7238222;-1.74203682;67.97774;{'X': 67.91568, 'Y': 0.0327011347, 'Z': 2.17404175};{'X': 359.8903, 'Y': 0.178108215, 'Z': -0.0011082202};90;0;10;3
1731756952.567174;13.9612293;0.7238222;-1.74203682;67.97774;{'X': 67.91568, 'Y': 0.0327011347, 'Z': 2.17404175};{'X': 359.8903, 'Y': 0.178108215, 'Z': -0.0011082202};90;0;8;3
1731756952.586225;14.0744238;0.7168837;-2.03182125;68.25952;{'X': 68.1790161, 'Y': 0.0327632427, 'Z': 2.171753};{'X': 359.906067, 'Y': 0.272949219, 'Z': 359.993378};90;0;0;3
1731756952.6023355;14.1862135;0.706093967;-2.35725522;68.52367;{'X': 68.4434052, 'Y': 0.032738924, 'Z': 2.16954041};{'X': 359.9244, 'Y': 0.359344482, 'Z': 359.985474};90;0;6;3
1731756952.6199353;14.2761412;0.695758045;-2.67898059;68.78892;{'X': 68.70886, 'Y': 0.03258097, 'Z': 2.16676331};{'X': 359.9456, 'Y': 0.4515152, 'Z': 359.981628};90;0;19;3
1731756952.6370099;14.29673;0.686808169;-2.97506166;69.05525;{'X': 68.97533, 'Y': 0.0323269367, 'Z': 2.162445};{'X': 359.968781, 'Y': 0.571365356, 'Z': 359.979462};90;0;18;3
1731756952.6506734;14.3273191;0.67691046;-3.31150723;69.3445358;{'X': 69.24275, 'Y': 0.03205943, 'Z': 2.15621948};{'X': 359.992432, 'Y': 0.726753235, 'Z': 359.9713};90;0;17;3
1731756952.669923;14.3273191;0.67691046;-3.31150723;69.3445358;{'X': 69.24275, 'Y': 0.03205943, 'Z': 2.15621948};{'X': 359.992432, 'Y': 0.726753235, 'Z': 359.9713};90;0;18;3
1731756952.6848507;14.538825;0.662654;-3.65714455;69.61262;{'X': 69.51114, 'Y': 0.0316844, 'Z': 2.14823914};{'X': 0.0178688131, 'Y': 0.9123764, 'Z': 359.9671};90;0;0;3
1731756952.7021146;14.662055;0.648954868;-3.999488;69.88193;{'X': 69.7806854, 'Y': 0.0311990976, 'Z': 2.13957214};{'X': 0.0425951667, 'Y': 1.10401154, 'Z': 359.9651};90;0;26;3
1731756952.7168965;14.6144381;0.636879742;-4.314795;70.15247;{'X': 70.05133, 'Y': 0.0307543278, 'Z': 2.12913513};{'X': 0.06557239, 'Y': 1.32524109, 'Z': 359.957458};90;0;25;3
1731756952.7340915;14.7567606;0.6236102;-4.68893;70.44894;{'X': 70.32286, 'Y': 0.03023827, 'Z': 2.11624146};{'X': 0.08885413, 'Y': 1.58934021, 'Z': 359.952362};90;0;24;3
1731756952.7508073;14.8535872;0.604969;-5.06728268;70.72109;{'X': 70.59531, 'Y': 0.0296080112, 'Z': 2.10108948};{'X': 0.108505905, 'Y': 1.89081573, 'Z': 359.950378};90;0;25;3
1731756952.7660031;14.8535872;0.604969;-5.06728268;70.72109;{'X': 70.59531, 'Y': 0.0296080112, 'Z': 2.10108948};{'X': 0.108505905, 'Y': 1.89081573, 'Z': 359.950378};90;0;35;3
1731756952.7872438;14.7196169;0.5893339;-5.39103365;70.9943542;{'X': 70.868454, 'Y': 0.029075861, 'Z': 2.08270264};{'X': 0.124282882, 'Y': 2.24976349, 'Z': 359.943726};90;0;0;3
1731756952.8027916;15.0707607;0.5755894;-5.687237;71.26871;{'X': 71.1424255, 'Y': 0.0284692049, 'Z': 2.06216431};{'X': 0.136494458, 'Y': 2.638832, 'Z': 359.940277};90;0;15;3
1731756952.820368;15.1331291;0.556456;-6.14481163;71.57221;{'X': 71.41757, 'Y': 0.0278722048, 'Z': 2.040451};{'X': 0.142435327, 'Y': 3.03397369, 'Z': 359.937744};90;0;26;3
1731756952.8341873;15.0912228;0.5322225;-6.59299755;71.84811;{'X': 71.69368, 'Y': 0.0274426937, 'Z': 2.01637268};{'X': 0.1438617, 'Y': 3.45919037, 'Z': 359.93335};90;0;36;3
1731756952.8502574;15.1400537;0.511081159;-6.998296;72.12523;{'X': 71.97041, 'Y': 0.0272347927, 'Z': 1.98904419};{'X': 0.145550668, 'Y': 3.931404, 'Z': 359.926941};90;0;49;3
1731756952.8669727;15.1400537;0.511081159;-6.998296;72.12523;{'X': 71.97041, 'Y': 0.0272347927, 'Z': 1.98904419};{'X': 0.145550668, 'Y': 3.931404, 'Z': 359.926941};90;0;41;3
1731756952.8841403;15.0555944;0.493429333;-7.34681273;72.40324;{'X': 72.24736, 'Y': 0.027107954, 'Z': 1.957962};{'X': 0.133073226, 'Y': 4.4627533, 'Z': 359.9229};90;0;1;3
1731756952.901849;15.3595066;0.4692683;-7.900055;72.7111;{'X': 72.5247955, 'Y': 0.02713728, 'Z': 1.9238739};{'X': 0.114556387, 'Y': 5.029915, 'Z': 359.919067};90;0;36;3
